Time,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL
2001-03-13 11:00:00+00:00,,,0.0,,,52.0,56.0,136.0,34.0,25.0,,15.0,,
2001-03-13 12:00:00+00:00,,,0.0,,,52.0,54.0,134.0,38.0,25.0,,15.0,,
2001-03-13 13:00:00+00:00,,,0.0,,,61.0,68.0,162.0,32.0,23.0,,16.0,,
2001-03-13 14:00:00+00:00,,,1.0,,,86.0,94.0,226.0,26.0,43.0,,22.0,,
2001-03-13 15:00:00+00:00,5.0,,0.0,3.0,,46.0,60.0,131.0,41.0,26.0,,13.0,,14.0
2001-03-13 16:00:00+00:00,3.0,,0.0,2.0,,47.0,62.0,135.0,41.0,34.0,,11.0,,9.0
2001-03-13 17:00:00+00:00,4.0,,0.0,2.0,,64.0,69.0,167.0,34.0,27.0,,12.0,,8.0
2001-03-13 18:00:00+00:00,6.0,,1.0,3.0,,122.0,89.0,276.0,15.0,34.0,,17.0,,14.0
2001-03-13 19:00:00+00:00,10.0,,2.0,8.0,,177.0,102.0,373.0,6.0,39.0,,27.0,,11.0
2001-03-13 20:00:00+00:00,13.0,,2.0,6.0,,176.0,97.0,368.0,5.0,47.0,,23.0,,30.0
2001-03-13 21:00:00+00:00,11.0,,1.0,6.0,,149.0,88.0,317.0,5.0,49.0,,18.0,,25.0
2001-03-13 22:00:00+00:00,7.0,,1.0,4.0,,47.0,80.0,151.0,14.0,29.0,,23.0,,19.0
2001-03-13 23:00:00+00:00,3.0,,0.0,3.0,,28.0,72.0,116.0,13.0,22.0,,19.0,,10.0
2001-03-14 00:00:00+00:00,3.0,,0.0,3.0,,31.0,70.0,118.0,15.0,17.0,,19.0,,8.0
2001-03-14 01:00:00+00:00,2.0,,0.0,2.0,,19.0,52.0,81.0,24.0,16.0,,14.0,,9.0
2001-03-14 02:00:00+00:00,1.0,,0.0,1.0,,16.0,56.0,80.0,18.0,15.0,,12.0,,7.0
2001-03-14 03:00:00+00:00,1.0,,0.0,1.0,,11.0,47.0,64.0,23.0,11.0,,10.0,,7.0
2001-03-14 04:00:00+00:00,0.0,,0.0,1.0,,18.0,48.0,76.0,19.0,12.0,,8.0,,5.0
2001-03-14 05:00:00+00:00,1.0,,0.0,1.0,,33.0,55.0,106.0,11.0,19.0,,8.0,,5.0
2001-03-14 06:00:00+00:00,2.0,,0.0,1.0,,99.0,67.0,219.0,7.0,35.0,,11.0,,8.0
2001-03-14 07:00:00+00:00,4.0,,1.0,2.0,,180.0,77.0,354.0,5.0,41.0,,18.0,,12.0
2001-03-14 08:00:00+00:00,10.0,,2.0,5.0,,206.0,82.0,399.0,5.0,65.0,,30.0,,24.0
2001-03-14 09:00:00+00:00,11.0,,1.0,5.0,,137.0,76.0,286.0,9.0,64.0,,27.0,,26.0
2001-03-14 10:00:00+00:00,7.0,,1.0,4.0,,86.0,68.0,199.0,16.0,50.0,,36.0,,23.0
2001-03-14 11:00:00+00:00,5.0,,1.0,3.0,,86.0,73.0,206.0,19.0,52.0,,45.0,,20.0
2001-03-14 12:00:00+00:00,4.0,,1.0,3.0,,57.0,71.0,159.0,30.0,36.0,,31.0,,18.0
2001-03-14 13:00:00+00:00,4.0,,0.0,3.0,,62.0,79.0,174.0,30.0,39.0,,22.0,,16.0
2001-03-14 14:00:00+00:00,5.0,,1.0,3.0,,76.0,89.0,205.0,28.0,50.0,,22.0,,16.0
2001-03-14 15:00:00+00:00,6.0,,1.0,4.0,,92.0,102.0,242.0,25.0,64.0,,24.0,,18.0
2001-03-14 16:00:00+00:00,5.0,,1.0,4.0,,76.0,109.0,226.0,25.0,69.0,,22.0,,18.0
2001-03-14 17:00:00+00:00,7.0,,1.0,5.0,,97.0,122.0,270.0,18.0,64.0,,20.0,,21.0
2001-03-14 18:00:00+00:00,9.0,,1.0,6.0,,135.0,122.0,329.0,10.0,67.0,,19.0,,25.0
2001-03-14 19:00:00+00:00,14.0,,2.0,8.0,,213.0,128.0,454.0,4.0,88.0,,25.0,,34.0
2001-03-14 20:00:00+00:00,16.0,,2.0,11.0,,212.0,131.0,456.0,4.0,82.0,,28.0,,40.0
2001-03-14 21:00:00+00:00,18.0,,3.0,14.0,,265.0,115.0,521.0,4.0,88.0,,30.0,,44.0
2001-03-14 22:00:00+00:00,16.0,,2.0,9.0,,251.0,105.0,490.0,4.0,88.0,,30.0,,38.0
2001-03-14 23:00:00+00:00,16.0,,2.0,8.0,,321.0,96.0,588.0,4.0,95.0,,34.0,,38.0
2001-03-15 00:00:00+00:00,16.0,,2.0,9.0,,264.0,97.0,502.0,4.0,88.0,,33.0,,39.0
2001-03-15 01:00:00+00:00,14.0,,1.0,8.0,,155.0,84.0,322.0,6.0,66.0,,25.0,,40.0
2001-03-15 02:00:00+00:00,3.0,,0.0,3.0,,23.0,60.0,95.0,14.0,15.0,,15.0,,17.0
2001-03-15 03:00:00+00:00,2.0,,0.0,2.0,,17.0,64.0,90.0,12.0,23.0,,14.0,,12.0
2001-03-15 04:00:00+00:00,2.0,,0.0,2.0,,13.0,55.0,75.0,16.0,17.0,,11.0,,18.0
2001-03-15 05:00:00+00:00,1.0,,0.0,3.0,,13.0,51.0,71.0,18.0,13.0,,10.0,,13.0
2001-03-15 06:00:00+00:00,1.0,,0.0,2.0,,30.0,60.0,107.0,12.0,14.0,,11.0,,10.0
2001-03-15 07:00:00+00:00,3.0,,1.0,3.0,,144.0,80.0,300.0,5.0,37.0,,21.0,,8.0
2001-03-15 08:00:00+00:00,9.0,,2.0,5.0,,200.0,86.0,392.0,5.0,66.0,,32.0,,23.0
2001-03-15 09:00:00+00:00,12.0,,2.0,6.0,,131.0,83.0,284.0,9.0,72.0,,30.0,,28.0
2001-03-15 10:00:00+00:00,9.0,,1.0,5.0,,101.0,82.0,236.0,15.0,72.0,,42.0,,24.0
2001-03-15 11:00:00+00:00,6.0,,1.0,4.0,,56.0,72.0,157.0,29.0,57.0,,42.0,,20.0
2001-03-15 12:00:00+00:00,6.0,,1.0,4.0,,47.0,65.0,137.0,37.0,55.0,,26.0,,19.0
2001-03-15 13:00:00+00:00,4.0,,1.0,2.0,,52.0,71.0,151.0,40.0,39.0,,25.0,,12.0
2001-03-15 14:00:00+00:00,5.0,,0.0,3.0,,56.0,68.0,153.0,45.0,48.0,,18.0,,14.0
2001-03-15 15:00:00+00:00,5.0,,0.0,3.0,,48.0,64.0,138.0,46.0,22.0,,12.0,,11.0
2001-03-15 16:00:00+00:00,3.0,,0.0,2.0,,37.0,55.0,112.0,53.0,32.0,,8.0,,8.0
2001-03-15 17:00:00+00:00,4.0,,0.0,2.0,,67.0,79.0,181.0,37.0,47.0,,12.0,,9.0
2001-03-15 18:00:00+00:00,7.0,,1.0,3.0,,82.0,93.0,218.0,26.0,44.0,,12.0,,14.0
2001-03-15 19:00:00+00:00,12.0,,2.0,5.0,,233.0,132.0,490.0,6.0,63.0,,27.0,,24.0
2001-03-15 20:00:00+00:00,21.0,,3.0,9.0,,266.0,130.0,538.0,5.0,86.0,,35.0,,42.0
2001-03-15 21:00:00+00:00,13.0,,1.0,7.0,,101.0,95.0,249.0,12.0,66.0,,17.0,,29.0
2001-03-15 22:00:00+00:00,7.0,,1.0,4.0,,86.0,85.0,218.0,12.0,65.0,,16.0,,17.0
2001-03-15 23:00:00+00:00,4.0,,0.0,3.0,,44.0,73.0,141.0,20.0,64.0,,12.0,,12.0
2001-03-16 00:00:00+00:00,4.0,,0.0,2.0,,48.0,71.0,146.0,18.0,53.0,,12.0,,11.0
2001-03-16 01:00:00+00:00,4.0,,0.0,3.0,,35.0,59.0,113.0,23.0,42.0,,10.0,,11.0
2001-03-16 02:00:00+00:00,3.0,,0.0,2.0,,22.0,47.0,82.0,28.0,33.0,,8.0,,7.0
2001-03-16 03:00:00+00:00,2.0,,0.0,1.0,,29.0,49.0,94.0,26.0,29.0,,7.0,,6.0
2001-03-16 04:00:00+00:00,3.0,,0.0,1.0,,26.0,52.0,91.0,20.0,33.0,,7.0,,6.0
2001-03-16 05:00:00+00:00,2.0,,0.0,1.0,,19.0,46.0,74.0,22.0,28.0,,6.0,,5.0
2001-03-16 06:00:00+00:00,1.0,,0.0,1.0,,33.0,51.0,102.0,16.0,34.0,,7.0,,4.0
2001-03-16 07:00:00+00:00,3.0,,1.0,2.0,,150.0,65.0,296.0,5.0,68.0,,13.0,,9.0
2001-03-16 08:00:00+00:00,8.0,,1.0,4.0,,233.0,67.0,425.0,5.0,110.0,,18.0,,20.0
2001-03-16 09:00:00+00:00,11.0,,1.0,6.0,,175.0,69.0,338.0,8.0,122.0,,16.0,,27.0
2001-03-16 10:00:00+00:00,9.0,,1.0,5.0,,113.0,61.0,235.0,16.0,80.0,,14.0,,21.0
2001-03-16 11:00:00+00:00,6.0,,1.0,4.0,,85.0,59.0,189.0,22.0,68.0,,14.0,,16.0
2001-03-16 12:00:00+00:00,6.0,,1.0,3.0,,86.0,53.0,185.0,25.0,44.0,,12.0,,14.0
2001-03-16 13:00:00+00:00,6.0,,1.0,3.0,,84.0,52.0,181.0,28.0,34.0,,14.0,,15.0
2001-03-16 14:00:00+00:00,8.0,,1.0,4.0,,88.0,52.0,186.0,29.0,42.0,,15.0,,19.0
2001-03-16 15:00:00+00:00,7.0,,1.0,4.0,,78.0,46.0,166.0,33.0,19.0,,15.0,,18.0
2001-03-16 16:00:00+00:00,5.0,,0.0,3.0,,70.0,48.0,155.0,31.0,23.0,,13.0,,13.0
2001-03-16 17:00:00+00:00,6.0,,1.0,3.0,,80.0,55.0,178.0,29.0,25.0,,13.0,,14.0
2001-03-16 18:00:00+00:00,10.0,,1.0,5.0,,129.0,72.0,270.0,17.0,26.0,,16.0,,23.0
2001-03-16 19:00:00+00:00,9.0,,1.0,5.0,,102.0,74.0,230.0,17.0,37.0,,15.0,,25.0
2001-03-16 20:00:00+00:00,7.0,,1.0,4.0,,76.0,62.0,178.0,23.0,27.0,,9.0,,17.0
2001-03-16 21:00:00+00:00,6.0,,1.0,3.0,,84.0,71.0,201.0,18.0,11.0,,8.0,,15.0
2001-03-16 22:00:00+00:00,6.0,,0.0,3.0,,63.0,66.0,163.0,18.0,33.0,,7.0,,14.0
2001-03-16 23:00:00+00:00,4.0,,0.0,2.0,,32.0,52.0,101.0,25.0,32.0,,6.0,,10.0
2001-03-17 00:00:00+00:00,3.0,,0.0,2.0,,37.0,44.0,100.0,29.0,22.0,,6.0,,8.0
2001-03-17 01:00:00+00:00,3.0,,0.0,2.0,,35.0,44.0,98.0,27.0,22.0,,5.0,,7.0
2001-03-17 02:00:00+00:00,2.0,,0.0,1.0,,39.0,44.0,103.0,23.0,23.0,,5.0,,6.0
2001-03-17 03:00:00+00:00,2.0,,0.0,1.0,,36.0,42.0,97.0,25.0,15.0,,5.0,,5.0
2001-03-17 04:00:00+00:00,2.0,,0.0,1.0,,31.0,44.0,92.0,24.0,9.0,,5.0,,6.0
2001-03-17 05:00:00+00:00,1.0,,0.0,1.0,,31.0,48.0,96.0,23.0,11.0,,5.0,,5.0
2001-03-17 06:00:00+00:00,2.0,,0.0,1.0,,27.0,52.0,94.0,26.0,12.0,,6.0,,5.0
2001-03-17 07:00:00+00:00,2.0,,0.0,1.0,,39.0,58.0,118.0,17.0,40.0,,5.0,,6.0
2001-03-17 08:00:00+00:00,3.0,,0.0,2.0,,67.0,62.0,164.0,15.0,38.0,,7.0,,8.0
2001-03-17 09:00:00+00:00,3.0,,0.0,2.0,,59.0,51.0,141.0,26.0,30.0,,9.0,,9.0
2001-03-17 10:00:00+00:00,3.0,,0.0,2.0,,57.0,45.0,133.0,37.0,24.0,,11.0,,8.0
2001-03-17 11:00:00+00:00,3.0,,0.0,1.0,,44.0,42.0,110.0,41.0,21.0,,10.0,,7.0
2001-03-17 12:00:00+00:00,3.0,,0.0,2.0,,47.0,43.0,114.0,42.0,31.0,,10.0,,8.0
2001-03-17 13:00:00+00:00,3.0,,0.0,2.0,,52.0,47.0,126.0,41.0,29.0,,9.0,,8.0
2001-03-17 14:00:00+00:00,4.0,,0.0,2.0,,43.0,40.0,106.0,48.0,24.0,,8.0,,10.0
2001-03-17 15:00:00+00:00,3.0,,0.0,2.0,,30.0,30.0,77.0,53.0,20.0,,8.0,,7.0
2001-03-17 16:00:00+00:00,2.0,,0.0,1.0,,34.0,36.0,88.0,48.0,17.0,,8.0,,6.0
2001-03-17 17:00:00+00:00,3.0,,0.0,2.0,,40.0,39.0,101.0,45.0,15.0,,8.0,,7.0
2001-03-17 18:00:00+00:00,3.0,,0.0,2.0,,56.0,50.0,136.0,34.0,19.0,,9.0,,8.0
2001-03-17 19:00:00+00:00,4.0,,0.0,2.0,,54.0,60.0,143.0,24.0,27.0,,9.0,,11.0
2001-03-17 20:00:00+00:00,3.0,,1.0,1.0,,65.0,66.0,165.0,18.0,24.0,,11.0,,8.0
2001-03-17 21:00:00+00:00,,,1.0,,,69.0,66.0,172.0,17.0,26.0,,10.0,,
2001-03-17 22:00:00+00:00,,,1.0,,,69.0,68.0,173.0,16.0,27.0,,9.0,,
2001-03-17 23:00:00+00:00,,,1.0,,,55.0,68.0,153.0,15.0,30.0,,8.0,,
2001-03-18 00:00:00+00:00,,,0.0,,,49.0,58.0,133.0,17.0,27.0,,7.0,,
2001-03-18 01:00:00+00:00,,,1.0,,,61.0,66.0,160.0,17.0,23.0,,8.0,,
2001-03-18 02:00:00+00:00,,,0.0,,,69.0,64.0,171.0,14.0,26.0,,8.0,,
2001-03-18 03:00:00+00:00,,,0.0,,,65.0,48.0,147.0,16.0,29.0,,6.0,,
2001-03-18 04:00:00+00:00,,,0.0,,,93.0,50.0,192.0,11.0,28.0,,7.0,,
2001-03-18 05:00:00+00:00,,,0.0,,,68.0,47.0,151.0,14.0,23.0,,6.0,,
2001-03-18 06:00:00+00:00,,,0.0,,,61.0,47.0,141.0,14.0,23.0,,6.0,,
2001-03-18 07:00:00+00:00,,,0.0,,,59.0,51.0,142.0,9.0,27.0,,6.0,,
2001-03-18 08:00:00+00:00,,,0.0,,,33.0,44.0,95.0,19.0,33.0,,5.0,,
2001-03-18 09:00:00+00:00,,,0.0,,,31.0,33.0,80.0,34.0,30.0,,6.0,,
2001-03-18 10:00:00+00:00,,,0.0,,,37.0,31.0,89.0,40.0,31.0,,8.0,,
2001-03-18 11:00:00+00:00,,,0.0,,,40.0,30.0,92.0,41.0,31.0,,9.0,,
2001-03-18 12:00:00+00:00,,,0.0,,,46.0,31.0,102.0,39.0,24.0,,9.0,,
2001-03-18 13:00:00+00:00,,,0.0,,,38.0,32.0,89.0,41.0,23.0,,9.0,,
2001-03-18 14:00:00+00:00,,,0.0,,,44.0,37.0,105.0,34.0,22.0,,10.0,,
2001-03-18 15:00:00+00:00,,,0.0,,,30.0,23.0,70.0,44.0,26.0,,9.0,,
2001-03-18 16:00:00+00:00,,,0.0,,,42.0,27.0,92.0,38.0,23.0,,9.0,,
2001-03-18 17:00:00+00:00,,,0.0,,,40.0,31.0,93.0,32.0,23.0,,7.0,,
2001-03-18 18:00:00+00:00,,,0.0,,,47.0,39.0,110.0,28.0,23.0,,7.0,,
2001-03-18 19:00:00+00:00,,,0.0,,,53.0,43.0,125.0,22.0,21.0,,7.0,,
2001-03-18 20:00:00+00:00,,,1.0,,,52.0,46.0,126.0,16.0,34.0,,7.0,,
2001-03-18 21:00:00+00:00,,,1.0,,,76.0,46.0,163.0,11.0,32.0,,8.0,,
2001-03-18 22:00:00+00:00,,,0.0,,,71.0,43.0,151.0,13.0,28.0,,8.0,,
2001-03-18 23:00:00+00:00,,,0.0,,,70.0,44.0,152.0,9.0,18.0,,7.0,,
2001-03-19 00:00:00+00:00,,,0.0,,,68.0,41.0,145.0,7.0,25.0,,7.0,,
2001-03-19 01:00:00+00:00,,,0.0,,,44.0,44.0,110.0,7.0,19.0,,5.0,,
2001-03-19 02:00:00+00:00,,,0.0,,,26.0,40.0,80.0,9.0,16.0,,4.0,,
2001-03-19 03:00:00+00:00,,,0.0,,,17.0,34.0,60.0,13.0,24.0,,4.0,,
2001-03-19 04:00:00+00:00,,,0.0,,,5.0,18.0,26.0,29.0,19.0,,4.0,,
2001-03-19 05:00:00+00:00,,,0.0,,,7.0,22.0,33.0,27.0,12.0,,4.0,,
2001-03-19 06:00:00+00:00,,,0.0,,,36.0,40.0,95.0,16.0,21.0,,5.0,,
2001-03-19 07:00:00+00:00,,,1.0,,,149.0,41.0,269.0,6.0,44.0,,9.0,,
2001-03-19 08:00:00+00:00,,,1.0,,,174.0,42.0,309.0,6.0,72.0,,10.0,,
2001-03-19 09:00:00+00:00,,,1.0,,,134.0,47.0,252.0,8.0,66.0,,10.0,,
2001-03-19 10:00:00+00:00,,,1.0,,,130.0,58.0,257.0,9.0,71.0,,9.0,,
2001-03-19 11:00:00+00:00,6.0,,1.0,3.0,,93.0,58.0,200.0,10.0,59.0,,12.0,,16.0
2001-03-19 12:00:00+00:00,7.0,,1.0,4.0,,99.0,58.0,210.0,11.0,57.0,,13.0,,18.0
2001-03-19 13:00:00+00:00,6.0,,1.0,3.0,,87.0,50.0,184.0,14.0,47.0,,13.0,,15.0
2001-03-19 14:00:00+00:00,7.0,,1.0,4.0,,103.0,45.0,202.0,13.0,46.0,,14.0,,17.0
2001-03-19 15:00:00+00:00,7.0,,1.0,4.0,,89.0,38.0,174.0,15.0,42.0,,13.0,,16.0
2001-03-19 16:00:00+00:00,5.0,,1.0,3.0,,90.0,39.0,177.0,14.0,37.0,,13.0,,12.0
2001-03-19 17:00:00+00:00,7.0,,1.0,3.0,,108.0,37.0,203.0,12.0,38.0,,13.0,,15.0
2001-03-19 18:00:00+00:00,8.0,,1.0,4.0,,105.0,40.0,201.0,11.0,42.0,,12.0,,19.0
2001-03-19 19:00:00+00:00,10.0,,1.0,5.0,,120.0,44.0,228.0,8.0,36.0,,12.0,,22.0
2001-03-19 20:00:00+00:00,11.0,,1.0,6.0,,128.0,48.0,245.0,7.0,42.0,,12.0,,25.0
2001-03-19 21:00:00+00:00,8.0,,1.0,5.0,,119.0,48.0,231.0,6.0,40.0,,12.0,,20.0
2001-03-19 22:00:00+00:00,7.0,,1.0,4.0,,94.0,47.0,191.0,6.0,35.0,,10.0,,16.0
2001-03-19 23:00:00+00:00,5.0,,0.0,3.0,,43.0,44.0,110.0,9.0,25.0,,8.0,,12.0
2001-03-20 00:00:00+00:00,3.0,,0.0,2.0,,37.0,39.0,96.0,10.0,22.0,,7.0,,8.0
2001-03-20 01:00:00+00:00,2.0,,0.0,1.0,,20.0,32.0,63.0,10.0,13.0,,5.0,,7.0
2001-03-20 02:00:00+00:00,3.0,,0.0,2.0,,36.0,35.0,89.0,7.0,12.0,,5.0,,7.0
2001-03-20 03:00:00+00:00,3.0,,0.0,2.0,,44.0,34.0,102.0,5.0,27.0,,5.0,,12.0
2001-03-20 04:00:00+00:00,3.0,,0.0,2.0,,27.0,33.0,75.0,5.0,35.0,,5.0,,15.0
2001-03-20 05:00:00+00:00,2.0,,0.0,2.0,,20.0,35.0,66.0,6.0,24.0,,5.0,,10.0
2001-03-20 06:00:00+00:00,3.0,,0.0,2.0,,77.0,31.0,149.0,5.0,25.0,,7.0,,9.0
2001-03-20 07:00:00+00:00,5.0,,1.0,3.0,,227.0,13.0,360.0,5.0,54.0,,13.0,,16.0
2001-03-20 08:00:00+00:00,10.0,,1.0,6.0,,273.0,12.0,430.0,5.0,93.0,,17.0,,26.0
2001-03-20 09:00:00+00:00,11.0,,1.0,7.0,,234.0,24.0,382.0,6.0,88.0,,20.0,,28.0
2001-03-20 10:00:00+00:00,9.0,,1.0,6.0,,169.0,28.0,288.0,6.0,95.0,,19.0,,28.0
2001-03-20 11:00:00+00:00,7.0,,1.0,5.0,,131.0,31.0,232.0,10.0,93.0,,18.0,,26.0
2001-03-20 12:00:00+00:00,6.0,,1.0,4.0,,85.0,33.0,164.0,15.0,48.0,,17.0,,18.0
2001-03-20 13:00:00+00:00,9.0,,0.0,4.0,,78.0,30.0,149.0,20.0,44.0,,15.0,,19.0
2001-03-20 14:00:00+00:00,7.0,,1.0,4.0,,84.0,34.0,163.0,20.0,31.0,,15.0,,16.0
2001-03-20 15:00:00+00:00,5.0,,0.0,3.0,,71.0,36.0,145.0,22.0,31.0,,13.0,,13.0
2001-03-20 16:00:00+00:00,6.0,,1.0,3.0,,101.0,39.0,194.0,16.0,45.0,,15.0,,14.0
2001-03-20 17:00:00+00:00,7.0,,0.0,4.0,,85.0,38.0,168.0,16.0,50.0,,12.0,,16.0
2001-03-20 18:00:00+00:00,8.0,,1.0,4.0,,112.0,43.0,215.0,10.0,54.0,,14.0,,20.0
2001-03-20 19:00:00+00:00,10.0,,1.0,5.0,,137.0,47.0,257.0,8.0,39.0,,15.0,,23.0
2001-03-20 20:00:00+00:00,11.0,,1.0,6.0,,132.0,50.0,252.0,6.0,43.0,,15.0,,26.0
2001-03-20 21:00:00+00:00,9.0,,1.0,5.0,,117.0,49.0,228.0,6.0,45.0,,14.0,,21.0
2001-03-20 22:00:00+00:00,7.0,,1.0,4.0,,113.0,44.0,218.0,6.0,44.0,,13.0,,19.0
2001-03-20 23:00:00+00:00,4.0,,0.0,3.0,,57.0,44.0,132.0,10.0,28.0,,10.0,,13.0
2001-03-21 00:00:00+00:00,4.0,,0.0,2.0,,41.0,41.0,103.0,12.0,25.0,,9.0,,12.0
2001-03-21 01:00:00+00:00,3.0,,0.0,2.0,,20.0,34.0,65.0,16.0,14.0,,8.0,,9.0
2001-03-21 02:00:00+00:00,1.0,,0.0,1.0,,15.0,22.0,45.0,22.0,10.0,,7.0,,5.0
2001-03-21 03:00:00+00:00,1.0,,0.0,1.0,,12.0,18.0,36.0,26.0,7.0,,6.0,,4.0
2001-03-21 04:00:00+00:00,1.0,,0.0,0.0,,7.0,14.0,25.0,28.0,11.0,,5.0,,3.0
2001-03-21 05:00:00+00:00,0.0,,0.0,0.0,,8.0,17.0,28.0,25.0,14.0,,5.0,,3.0
2001-03-21 06:00:00+00:00,1.0,,0.0,0.0,,42.0,33.0,97.0,13.0,26.0,,6.0,,4.0
2001-03-21 07:00:00+00:00,3.0,,1.0,1.0,,105.0,36.0,197.0,7.0,37.0,,8.0,,8.0
2001-03-21 08:00:00+00:00,8.0,,1.0,4.0,,185.0,27.0,312.0,6.0,66.0,,12.0,,19.0
2001-03-21 09:00:00+00:00,9.0,,1.0,5.0,,150.0,31.0,261.0,9.0,72.0,,12.0,,24.0
2001-03-21 10:00:00+00:00,8.0,,1.0,4.0,,113.0,28.0,202.0,11.0,61.0,,10.0,,20.0
2001-03-21 11:00:00+00:00,7.0,,1.0,4.0,,93.0,28.0,171.0,15.0,61.0,,11.0,,17.0
2001-03-21 12:00:00+00:00,5.0,,0.0,3.0,,62.0,25.0,121.0,21.0,51.0,,11.0,,14.0
2001-03-21 13:00:00+00:00,5.0,,0.0,3.0,,64.0,23.0,122.0,25.0,49.0,,12.0,,12.0
2001-03-21 14:00:00+00:00,7.0,,1.0,3.0,,88.0,28.0,163.0,20.0,46.0,,13.0,,15.0
2001-03-21 15:00:00+00:00,7.0,,1.0,4.0,,92.0,27.0,168.0,17.0,46.0,,13.0,,16.0
2001-03-21 16:00:00+00:00,9.0,,0.0,3.0,,73.0,24.0,136.0,20.0,44.0,,12.0,,16.0
2001-03-21 17:00:00+00:00,6.0,,0.0,3.0,,82.0,28.0,154.0,16.0,34.0,,11.0,,14.0
2001-03-21 18:00:00+00:00,7.0,,1.0,4.0,,104.0,33.0,193.0,10.0,49.0,,12.0,,17.0
2001-03-21 19:00:00+00:00,9.0,,1.0,5.0,,131.0,28.0,229.0,9.0,39.0,,12.0,,21.0
2001-03-21 20:00:00+00:00,9.0,,1.0,5.0,,107.0,34.0,198.0,8.0,29.0,,12.0,,22.0
2001-03-21 21:00:00+00:00,8.0,,1.0,4.0,,114.0,35.0,211.0,7.0,44.0,,12.0,,19.0
2001-03-21 22:00:00+00:00,7.0,,0.0,4.0,,88.0,34.0,170.0,7.0,44.0,,10.0,,18.0
2001-03-21 23:00:00+00:00,3.0,,0.0,2.0,,40.0,29.0,91.0,12.0,24.0,,7.0,,10.0
2001-03-22 00:00:00+00:00,2.0,,0.0,1.0,,32.0,22.0,71.0,16.0,19.0,,7.0,,7.0
2001-03-22 01:00:00+00:00,2.0,,0.0,1.0,,15.0,16.0,39.0,22.0,13.0,,6.0,,5.0
2001-03-22 02:00:00+00:00,1.0,,0.0,1.0,,13.0,16.0,36.0,21.0,14.0,,5.0,,4.0
2001-03-22 03:00:00+00:00,1.0,,0.0,0.0,,8.0,13.0,25.0,23.0,13.0,,5.0,,4.0
2001-03-22 04:00:00+00:00,1.0,,0.0,1.0,,7.0,12.0,23.0,22.0,12.0,,5.0,,3.0
2001-03-22 05:00:00+00:00,0.0,,0.0,0.0,,8.0,11.0,24.0,22.0,13.0,,4.0,,2.0
2001-03-22 06:00:00+00:00,1.0,,0.0,1.0,,29.0,20.0,65.0,14.0,19.0,,5.0,,3.0
2001-03-22 07:00:00+00:00,3.0,,1.0,2.0,,128.0,18.0,215.0,6.0,38.0,,8.0,,8.0
2001-03-22 08:00:00+00:00,7.0,,1.0,4.0,,167.0,15.0,271.0,6.0,61.0,,9.0,,16.0
2001-03-22 09:00:00+00:00,9.0,,1.0,6.0,,181.0,15.0,292.0,6.0,82.0,,11.0,,24.0
2001-03-22 10:00:00+00:00,8.0,,1.0,6.0,,135.0,17.0,224.0,8.0,67.0,,12.0,,26.0
2001-03-22 11:00:00+00:00,6.0,,0.0,4.0,,91.0,21.0,161.0,11.0,52.0,,11.0,,17.0
2001-03-22 12:00:00+00:00,7.0,,1.0,4.0,,103.0,22.0,180.0,14.0,52.0,,14.0,,19.0
2001-03-22 13:00:00+00:00,6.0,,1.0,4.0,,86.0,23.0,156.0,18.0,37.0,,14.0,,16.0
2001-03-22 14:00:00+00:00,8.0,,1.0,4.0,,89.0,30.0,166.0,20.0,50.0,,14.0,,20.0
2001-03-22 15:00:00+00:00,6.0,,1.0,4.0,,60.0,27.0,120.0,26.0,38.0,,12.0,,16.0
2001-03-22 16:00:00+00:00,6.0,,1.0,3.0,,94.0,30.0,173.0,21.0,36.0,,13.0,,15.0
2001-03-22 17:00:00+00:00,7.0,,1.0,4.0,,113.0,34.0,207.0,18.0,38.0,,14.0,,17.0
2001-03-22 18:00:00+00:00,8.0,,1.0,5.0,,165.0,38.0,291.0,12.0,44.0,,16.0,,21.0
2001-03-22 19:00:00+00:00,14.0,,2.0,7.0,,238.0,55.0,420.0,6.0,62.0,,21.0,,33.0
2001-03-22 20:00:00+00:00,20.0,,3.0,11.0,,341.0,43.0,566.0,5.0,78.0,,29.0,,45.0
2001-03-22 21:00:00+00:00,25.0,,4.0,16.0,,430.0,23.0,683.0,5.0,132.0,,35.0,,67.0
2001-03-22 22:00:00+00:00,23.0,,3.0,14.0,,388.0,22.0,618.0,5.0,112.0,,34.0,,63.0
2001-03-22 23:00:00+00:00,17.0,,2.0,14.0,,294.0,33.0,483.0,5.0,89.0,,27.0,,56.0
2001-03-23 00:00:00+00:00,11.0,,1.0,10.0,,149.0,50.0,278.0,4.0,33.0,,24.0,,40.0
2001-03-23 01:00:00+00:00,7.0,,1.0,5.0,,120.0,56.0,240.0,5.0,28.0,,23.0,,24.0
2001-03-23 02:00:00+00:00,6.0,,0.0,4.0,,106.0,57.0,219.0,5.0,31.0,,16.0,,17.0
2001-03-23 03:00:00+00:00,3.0,,0.0,3.0,,47.0,57.0,129.0,7.0,34.0,,13.0,,11.0
2001-03-23 04:00:00+00:00,3.0,,0.0,3.0,,55.0,60.0,144.0,5.0,48.0,,16.0,,14.0
